fips,state_votes,state_po,county_votes,trump_share,trumpvotes,totalvotes,county_income,income_per_capita,county_college,percent_college,county_demographics,percent_male,percent_black,percent_hispanic,population,percent_under_5,percent_5_9,percent_10_14,percent_15_19,percent_20_24,percent_25_34,percent_35_44,percent_45_54,percent_55_59,percent_60_64,percent_65_74,percent_75_84,percent_85_over,percent_14_under,percent_15_24,percent_55_64,percent_75_over,county_industry,percent_retail,percent_transportation,percent_hes,county_rural,pop_rural,total_pop,percent_rural,pop_with_char,county_rural_housing,housing_rural,total_housing,percent_housing_rural,housing_with_char
13163,Georgia,GA,Jefferson,0.4395809414466131,3063,6968,"Jefferson County, Georgia",18764,"Jefferson County, Georgia",11,"Jefferson County, Georgia",48.2,54.2,3.7,15772,6.5,6.7,6.4,6.2,6.5,12.5,11.2,13.1,6.4,7.1,10.2,5.2,2,19.6,12.7,13.5,7.2,"Jefferson County, Georgia",12.4,6.2,22.8,"Jefferson County, Georgia",13657,16930,0.806674542232723,FALSE,"Jefferson County, Georgia",6025,7298,0.8255686489449164,FALSE
13165,Georgia,GA,Jenkins,0.6200916230366492,1895,3056,"Jenkins County, Georgia",16089,"Jenkins County, Georgia",9.3,"Jenkins County, Georgia",45.9,34.1,8.5,8827,7,9,4.2,4,9.9,8.3,10,14.5,7.9,8.4,11.9,2.6,2.3,20.2,13.9,16.3,4.9,"Jenkins County, Georgia",7.2,6.5,22.5,"Jenkins County, Georgia",5513,8340,0.661031175059952,FALSE,"Jenkins County, Georgia",2823,4221,0.6687988628287136,FALSE
13167,Georgia,GA,Johnson,0.6833966359196961,2519,3686,"Johnson County, Georgia",20773,"Johnson County, Georgia",10.4,"Johnson County, Georgia",54.7,34.8,2.4,9730,5.5,6.1,4.8,6.8,7.6,10.8,14.2,12.8,6.2,7.4,10.6,4.3,2.8,16.4,14.399999999999999,13.600000000000001,7.1,"Johnson County, Georgia",12.3,8.2,22.3,"Johnson County, Georgia",6528,9980,0.6541082164328658,FALSE,"Johnson County, Georgia",3272,4120,0.7941747572815534,FALSE
13169,Georgia,GA,Jones,0.6617002629272568,8305,12551,"Jones County, Georgia",25725,"Jones County, Georgia",20.1,"Jones County, Georgia",48.6,25.8,1.6,28548,5.2,7.8,6.2,7.1,5.2,11,13.2,14.2,6.8,6.5,10.1,5.2,1.3,19.2,12.3,13.3,6.5,"Jones County, Georgia",10.4,6.8,25.8,"Jones County, Georgia",19413,28669,0.6771425581638704,FALSE,"Jones County, Georgia",7998,11688,0.6842915811088296,FALSE
13171,Georgia,GA,Lamar,0.6818181818181818,5190,7612,"Lamar County, Georgia",20874,"Lamar County, Georgia",17.1,"Lamar County, Georgia",48.4,31.7,2.4,18513,5.5,4.7,6.8,10.4,8.5,11,11.4,12.2,7.4,5.7,10.4,4.2,1.8,17,18.9,13.100000000000001,6,"Lamar County, Georgia",12.8,6.9,21.1,"Lamar County, Georgia",11150,18317,0.6087241360484795,FALSE,"Lamar County, Georgia",4705,7474,0.6295156542681295,FALSE
13173,Georgia,GA,Lanier,0.6910484151863462,1984,2871,"Lanier County, Georgia",18800,"Lanier County, Georgia",16.4,"Lanier County, Georgia",50,24.7,5.5,10366,6.9,6.4,8.1,6.1,6.5,15.2,13.5,12.2,5.7,6.6,7.6,3.1,2.1,21.4,12.6,12.3,5.2,"Lanier County, Georgia",13.1,2.4,26,"Lanier County, Georgia",7168,10078,0.7112522325858305,FALSE,"Lanier County, Georgia",3047,4249,0.7171099082136974,FALSE
13175,Georgia,GA,Laurens,0.635483870967742,12411,19530,"Laurens County, Georgia",20655,"Laurens County, Georgia",15.6,"Laurens County, Georgia",47.4,37.7,2.6,47418,6.7,7.5,6.5,6.6,6.2,11.9,12.1,12.9,7.1,5.9,9.5,5.7,1.6,20.7,12.8,13,7.300000000000001,"Laurens County, Georgia",15.3,6.3,25.9,"Laurens County, Georgia",27435,48434,0.5664409299252591,FALSE,"Laurens County, Georgia",12156,21368,0.5688880569075253,FALSE
13177,Georgia,GA,Lee,0.7527398713144312,10646,14143,"Lee County, Georgia",28612,"Lee County, Georgia",25.6,"Lee County, Georgia",50,21.4,2.9,29348,6.1,8.1,7.5,7,5.4,13,14.9,13.8,6.2,6.1,7.7,3.2,0.9,21.7,12.4,12.3,4.1000000000000005,"Lee County, Georgia",9.3,5.1,28.4,"Lee County, Georgia",10252,28298,0.36228708742667326,FALSE,"Lee County, Georgia",3879,10276,0.3774815103152978,FALSE
13179,Georgia,GA,Liberty,0.3799789382394846,6134,16143,"Liberty County, Georgia",21430,"Liberty County, Georgia",18.3,"Liberty County, Georgia",50.8,45.4,12.6,62108,10.1,7.5,7.1,5.9,12,19.4,10.8,9.5,5,4.2,5.5,2.3,0.5,24.700000000000003,17.9,9.2,2.8,"Liberty County, Georgia",11.9,7.4,18.8,"Liberty County, Georgia",14696,63453,0.23160449466534286,FALSE,"Liberty County, Georgia",6909,26731,0.2584639557068572,FALSE
13181,Georgia,GA,Lincoln,0.6725987323256948,2759,4102,"Lincoln County, Georgia",26324,"Lincoln County, Georgia",13.5,"Lincoln County, Georgia",47.2,31.8,1.7,7799,4.9,5.3,5.6,6.5,4.5,9.6,12,12.2,7.9,9,13.7,7.9,1,15.799999999999999,11,16.9,8.9,"Lincoln County, Georgia",10.6,3.1,19.8,"Lincoln County, Georgia",7996,7996,1,FALSE,"Lincoln County, Georgia",4786,4786,1,FALSE
13183,Georgia,GA,Long,0.6378430896283702,2626,4117,"Long County, Georgia",21695,"Long County, Georgia",15.5,"Long County, Georgia",48.9,26.5,11.3,18156,7.8,9.7,6.6,7.3,6.2,16.3,14.1,12.8,5.6,4.7,5.4,2.9,0.5,24.1,13.5,10.3,3.4,"Long County, Georgia",13.1,5.5,21,"Long County, Georgia",11765,14464,0.8133987831858407,FALSE,"Long County, Georgia",4904,6039,0.8120549759894022,FALSE
13185,Georgia,GA,Lowndes,0.572278799100648,21635,37805,"Lowndes County, Georgia",23077,"Lowndes County, Georgia",25.6,"Lowndes County, Georgia",48.8,37.5,5.5,114582,7.1,7.1,6.1,7.8,13.2,15.2,11.1,10.8,5.5,4.6,6.8,3.4,1.3,20.299999999999997,21,10.1,4.7,"Lowndes County, Georgia",15.8,4.2,25.7,"Lowndes County, Georgia",29716,109233,0.272042331529849,FALSE,"Lowndes County, Georgia",11960,43921,0.27230709683295007,FALSE
13187,Georgia,GA,Lumpkin,0.7741649899396378,9619,12425,"Lumpkin County, Georgia",24790,"Lumpkin County, Georgia",26.2,"Lumpkin County, Georgia",48.7,2.4,4.8,31951,4.3,5.6,4.8,9.4,13.2,10.7,10.3,11.4,6.7,6.9,10.6,4.5,1.6,14.7,22.6,13.600000000000001,6.1,"Lumpkin County, Georgia",15,4.6,23.4,"Lumpkin County, Georgia",25154,29966,0.8394180070746846,FALSE,"Lumpkin County, Georgia",11344,12925,0.877678916827853,FALSE
13189,Georgia,GA,McDuffie,0.5861027190332326,5432,9268,"McDuffie County, Georgia",21384,"McDuffie County, Georgia",13.7,"McDuffie County, Georgia",46.5,41.9,3,21498,6.8,7.3,6.8,6.5,6.1,12.3,11.6,12.5,6.7,6.6,10.2,5.1,1.4,20.9,12.6,13.3,6.5,"McDuffie County, Georgia",15,4.1,17.9,"McDuffie County, Georgia",13335,21875,0.6096,FALSE,"McDuffie County, Georgia",5661,9319,0.6074686125120721,FALSE
13191,Georgia,GA,McIntosh,0.5907165847873962,3487,5903,"McIntosh County, Georgia",27030,"McIntosh County, Georgia",15.6,"McIntosh County, Georgia",49.8,34.8,1,14120,4.4,3.8,6,5.1,4.8,10.4,9.5,14.2,9.2,8.2,15.5,7.8,1.2,14.2,9.899999999999999,17.4,9,"McIntosh County, Georgia",12.5,10.2,16.7,"McIntosh County, Georgia",10651,14333,0.7431103048908114,FALSE,"McIntosh County, Georgia",7375,9220,0.7998915401301518,FALSE
13193,Georgia,GA,Macon,0.3592255656636342,1540,4287,"Macon County, Georgia",15924,"Macon County, Georgia",8.6,"Macon County, Georgia",54.5,61.6,4.2,13480,5.1,5.7,5,6.4,7,14,12.9,13.2,7.8,6.9,10.4,3.9,1.7,15.8,13.4,14.7,5.6,"Macon County, Georgia",8.1,7.2,20.3,"Macon County, Georgia",7840,14740,0.5318860244233379,FALSE,"Macon County, Georgia",3731,6136,0.6080508474576272,FALSE
13195,Georgia,GA,Madison,0.7668778129688282,9201,11998,"Madison County, Georgia",24292,"Madison County, Georgia",18,"Madison County, Georgia",50.2,9.6,5.2,28900,5.8,7.1,6.1,5.9,6.4,11.6,12.6,14.5,6.8,7.5,9.8,4.4,1.6,19,12.3,14.3,6,"Madison County, Georgia",11.2,5.3,27.4,"Madison County, Georgia",25836,28120,0.9187766714082504,FALSE,"Madison County, Georgia",10834,11784,0.9193822131704006,FALSE
13197,Georgia,GA,Marion,0.6021943573667712,1921,3190,"Marion County, Georgia",22478,"Marion County, Georgia",13.1,"Marion County, Georgia",49.5,31.3,7.1,8484,4.8,7.4,3.5,7.4,4.7,10.8,11.1,14.3,8.2,7.4,12.4,7.2,0.7,15.7,12.100000000000001,15.6,7.9,"Marion County, Georgia",9.8,7.6,20.3,"Marion County, Georgia",8742,8742,1,FALSE,"Marion County, Georgia",4156,4156,1,FALSE
13199,Georgia,GA,Meriwether,0.566561788000434,5222,9217,"Meriwether County, Georgia",20060,"Meriwether County, Georgia",11.5,"Meriwether County, Georgia",48.4,40.3,2.1,21113,5.9,5.6,6.4,6.4,5.7,11.6,10.9,13.4,7.9,6.7,11.7,6,1.6,17.9,12.100000000000001,14.600000000000001,7.6,"Meriwether County, Georgia",9.8,9.2,22.8,"Meriwether County, Georgia",18316,21992,0.8328483084758094,FALSE,"Meriwether County, Georgia",8232,9957,0.8267550467008135,FALSE
13201,Georgia,GA,Miller,0.7433176100628931,1891,2544,"Miller County, Georgia",21746,"Miller County, Georgia",12.3,"Miller County, Georgia",48.5,30.8,0.6,5836,5.6,6.7,6.3,5.6,4,12.7,11.4,13.8,7.9,4.8,10.5,8.3,2.6,18.6,9.6,12.7,10.9,"Miller County, Georgia",9,4.1,25.9,"Miller County, Georgia",6125,6125,1,FALSE,"Miller County, Georgia",2791,2791,1,FALSE
13205,Georgia,GA,Mitchell,0.5430203045685279,4279,7880,"Mitchell County, Georgia",17514,"Mitchell County, Georgia",11.1,"Mitchell County, Georgia",52.1,47.9,4.5,22432,6,6.3,7.1,6.3,6.1,13.3,13.3,13.3,6.7,6,9.1,4.9,1.7,19.4,12.399999999999999,12.7,6.6000000000000005,"Mitchell County, Georgia",9,6.8,17.8,"Mitchell County, Georgia",12809,23498,0.5451102221465657,FALSE,"Mitchell County, Georgia",5416,8996,0.6020453534904402,FALSE
13207,Georgia,GA,Monroe,0.6961456609127453,8832,12687,"Monroe County, Georgia",34669,"Monroe County, Georgia",26.3,"Monroe County, Georgia",50.4,23.8,2.3,27010,5.2,4.5,7.4,6.1,6.2,11.2,12.2,14.2,8,7.4,10.5,5,1.9,17.1,12.3,15.4,6.9,"Monroe County, Georgia",10.1,5.6,25.9,"Monroe County, Georgia",21200,26424,0.8023009385407206,FALSE,"Monroe County, Georgia",8653,10710,0.807936507936508,FALSE
13209,Georgia,GA,Montgomery,0.7466442953020134,2670,3576,"Montgomery County, Georgia",22317,"Montgomery County, Georgia",14.1,"Montgomery County, Georgia",51.3,26.7,6.5,9036,5.3,5.2,7,8.1,8.3,10.7,12.7,13.3,8,5.3,10.2,4.7,1.1,17.5,16.4,13.3,5.800000000000001,"Montgomery County, Georgia",10.8,6.1,26.1,"Montgomery County, Georgia",9005,9123,0.9870656582264606,FALSE,"Montgomery County, Georgia",3877,3921,0.9887783728640653,FALSE
13211,Georgia,GA,Morgan,0.6922427440633245,6559,9475,"Morgan County, Georgia",30587,"Morgan County, Georgia",20.8,"Morgan County, Georgia",48.2,24.2,3.2,18235,5.5,6.4,6.4,6.4,6.5,9.7,9.9,15.8,7.2,7.3,11.2,6.3,1.4,18.3,12.9,14.5,7.699999999999999,"Morgan County, Georgia",8.2,7.3,19.7,"Morgan County, Georgia",13467,17868,0.753693754197448,FALSE,"Morgan County, Georgia",5579,7472,0.746654175588865,FALSE
13213,Georgia,GA,Murray,0.830069031947343,10341,12458,"Murray County, Georgia",20618,"Murray County, Georgia",9.4,"Murray County, Georgia",49.4,1.3,14.8,39557,6.2,7.6,6.8,6.6,6.4,12.6,12.9,14.4,7,5.4,9.1,4.1,0.9,20.6,13,12.4,5,"Murray County, Georgia",10.7,7.2,12.5,"Murray County, Georgia",27790,39628,0.7012718280004038,FALSE,"Murray County, Georgia",11225,15979,0.7024845109205833,FALSE
13215,Georgia,GA,Muscogee,0.3907752926179163,26976,69032,"Muscogee County, Georgia",25318,"Muscogee County, Georgia",26.2,"Muscogee County, Georgia",49,48.5,7.6,196670,7.3,7,6.6,6.6,7.7,16.3,12.5,11.8,6.1,5.5,7.2,3.7,1.7,20.9,14.3,11.6,5.4,"Muscogee County, Georgia",12.8,3.7,22.1,"Muscogee County, Georgia",5654,189885,0.029775917002396186,FALSE,"Muscogee County, Georgia",2117,82690,0.025601644697061315,FALSE
13217,Georgia,GA,Newton,0.4754359242503467,20913,43987,"Newton County, Georgia",24426,"Newton County, Georgia",19.6,"Newton County, Georgia",47.5,45.7,5.4,106497,6.5,7.6,7.6,8.1,6.4,12.2,13.6,14.3,5.8,5.7,7.8,3.2,1.3,21.7,14.5,11.5,4.5,"Newton County, Georgia",13,7.3,20.6,"Newton County, Georgia",31231,99958,0.31244122531463214,FALSE,"Newton County, Georgia",12168,38342,0.3173543372802671,FALSE
13219,Georgia,GA,Oconee,0.6662861680480421,13425,20149,"Oconee County, Georgia",41671,"Oconee County, Georgia",51.1,"Oconee County, Georgia",49.1,6.3,4.9,37017,5.4,7.5,8.5,8.1,5.2,9,13.8,15,6.2,6.8,9.1,3.9,1.5,21.4,13.3,13,5.4,"Oconee County, Georgia",8.4,3.5,33.8,"Oconee County, Georgia",16508,32808,0.5031699585466959,FALSE,"Oconee County, Georgia",6119,12383,0.49414519906323184,FALSE
13221,Georgia,GA,Oglethorpe,0.6929877135151333,4625,6674,"Oglethorpe County, Georgia",23027,"Oglethorpe County, Georgia",16.9,"Oglethorpe County, Georgia",50,18.7,4.4,14784,5.3,6.4,5.9,6.1,4.7,11.6,13.9,14.2,8.7,5.2,10.9,5.9,1.3,17.6,10.8,13.899999999999999,7.2,"Oglethorpe County, Georgia",11.7,5.7,28.8,"Oglethorpe County, Georgia",14788,14899,0.9925498355594335,FALSE,"Oglethorpe County, Georgia",6423,6484,0.9905922270203578,FALSE
13223,Georgia,GA,Paulding,0.6882724610879951,44662,64890,"Paulding County, Georgia",27855,"Paulding County, Georgia",24.1,"Paulding County, Georgia",48.9,20.4,6.1,155840,6.4,7.4,8.2,7.3,6.3,12.8,15.1,15.6,6.4,4.5,6.5,2.9,0.7,22,13.6,10.9,3.5999999999999996,"Paulding County, Georgia",13.2,7.3,19.8,"Paulding County, Georgia",28540,142324,0.2005283718838706,FALSE,"Paulding County, Georgia",10783,52130,0.20684826395549588,FALSE
13225,Georgia,GA,Peach,0.5034412202380952,5413,10752,"Peach County, Georgia",22767,"Peach County, Georgia",19.4,"Peach County, Georgia",48,45.1,7.5,26966,5.3,6.4,6.3,9.2,8.2,12.3,11.2,12.5,8.8,4.7,9.2,4,1.9,18,17.4,13.5,5.9,"Peach County, Georgia",11.9,6.2,24.4,"Peach County, Georgia",10586,27695,0.3822350604802311,FALSE,"Peach County, Georgia",4308,11050,0.38986425339366515,FALSE
13227,Georgia,GA,Pickens,0.8299615329819062,11651,14038,"Pickens County, Georgia",30567,"Pickens County, Georgia",23.7,"Pickens County, Georgia",49.4,1.6,3.1,30832,4.7,5.7,6.6,5.4,5.1,10.8,11.5,14,9,6.4,13.4,6,1.4,17,10.5,15.4,7.4,"Pickens County, Georgia",13.2,6.5,18.4,"Pickens County, Georgia",21515,29431,0.7310319051340424,FALSE,"Pickens County, Georgia",10354,13692,0.7562080046742623,FALSE
13229,Georgia,GA,Pierce,0.8619887840240733,6302,7311,"Pierce County, Georgia",22236,"Pierce County, Georgia",11.9,"Pierce County, Georgia",50.3,10.5,5,19164,6.3,7.4,7.3,6.3,4.8,11.4,13.1,14.4,6.2,6.1,10,5.6,1,21,11.1,12.3,6.6,"Pierce County, Georgia",10.8,8.8,20.3,"Pierce County, Georgia",14885,18758,0.7935280946796034,FALSE,"Pierce County, Georgia",6244,7986,0.7818682694715753,FALSE
13231,Georgia,GA,Pike,0.8341547277936963,7278,8725,"Pike County, Georgia",26737,"Pike County, Georgia",15.9,"Pike County, Georgia",49.1,10.5,1.5,18082,4.9,5.5,8.3,8.1,5.3,11.8,13.1,14.8,7.1,5.8,8.8,4.7,1.7,18.700000000000003,13.399999999999999,12.899999999999999,6.4,"Pike County, Georgia",7.8,9.1,24.5,"Pike County, Georgia",17684,17869,0.9896468744753484,FALSE,"Pike County, Georgia",6762,6820,0.9914956011730205,FALSE
13233,Georgia,GA,Polk,0.7748153359127682,11014,14215,"Polk County, Georgia",23233,"Polk County, Georgia",12.2,"Polk County, Georgia",49,13.5,13.1,41621,6.8,7.6,7.1,7,5.7,13,12.4,12.9,6.5,6,9.2,4.6,1.3,21.5,12.7,12.5,5.8999999999999995,"Polk County, Georgia",11.6,4.8,13.9,"Polk County, Georgia",21327,41475,0.5142133815551537,FALSE,"Polk County, Georgia",8617,16908,0.5096404069079725,FALSE
13235,Georgia,GA,Pulaski,0.676005547850208,2437,3605,"Pulaski County, Georgia",19389,"Pulaski County, Georgia",12.4,"Pulaski County, Georgia",44.9,35.1,4.1,11295,3.8,4.4,4.6,6.2,7.4,14.9,12.7,14.2,6.6,6.3,11.1,5.9,1.9,12.799999999999999,13.600000000000001,12.899999999999999,7.800000000000001,"Pulaski County, Georgia",12.7,3.2,22.2,"Pulaski County, Georgia",8011,12010,0.6670274771024146,FALSE,"Pulaski County, Georgia",3245,5151,0.6299747621821006,FALSE
13237,Georgia,GA,Putnam,0.6897133220910624,6544,9488,"Putnam County, Georgia",28819,"Putnam County, Georgia",22.2,"Putnam County, Georgia",48.4,27.3,6.4,21503,4.5,7.5,5.2,5.9,4.9,10.8,9.9,12.8,9.2,6.5,14.8,6.9,1.2,17.2,10.8,15.7,8.1,"Putnam County, Georgia",14.4,9.2,17.9,"Putnam County, Georgia",17175,21218,0.8094542369686115,FALSE,"Putnam County, Georgia",10884,12804,0.8500468603561387,FALSE
13239,Georgia,GA,Quitman,0.5507662835249042,575,1044,"Quitman County, Georgia",19371,"Quitman County, Georgia",9.1,"Quitman County, Georgia",47.5,54.2,0.3,2276,5.5,4,6,4.3,4.1,14.9,8.2,9.5,5.2,11.6,13.1,10.6,3,15.5,8.399999999999999,16.8,13.6,"Quitman County, Georgia",18.6,12.5,13.5,"Quitman County, Georgia",1837,2513,0.7309988062077198,FALSE,"Quitman County, Georgia",1571,2047,0.7674645823155838,FALSE
13241,Georgia,GA,Rabun,0.7866616616616616,6287,7992,"Rabun County, Georgia",28312,"Rabun County, Georgia",24.8,"Rabun County, Georgia",49.3,2.5,8.1,16457,4.3,5.4,3.9,5.1,5.1,10.1,11.2,12.7,7.2,8.1,16,8.3,2.6,13.6,10.2,15.3,10.9,"Rabun County, Georgia",14.5,4,22.4,"Rabun County, Georgia",12904,16276,0.7928237896289014,FALSE,"Rabun County, Georgia",10689,12313,0.8681068789084707,FALSE
13243,Georgia,GA,Randolph,0.43842704380820974,1271,2899,"Randolph County, Georgia",19356,"Randolph County, Georgia",11.7,"Randolph County, Georgia",49.3,63.7,1.4,7087,6.3,10.8,5.8,7.1,4.2,9.2,11.5,9.3,5.5,9.1,10,6.1,5,22.900000000000002,11.3,14.6,11.1,"Randolph County, Georgia",13.2,7.3,21.3,"Randolph County, Georgia",3908,7719,0.5062831973053504,FALSE,"Randolph County, Georgia",2283,4153,0.5497230917409102,FALSE
13245,Georgia,GA,Richmond,0.3239223995232735,24461,75515,"Richmond County, Georgia",22045,"Richmond County, Georgia",21.3,"Richmond County, Georgia",48.3,58,4.8,201463,6.8,6.7,6,6.8,8.5,16.3,11.5,11.6,6.2,6.3,7.9,3.9,1.4,19.5,15.3,12.5,5.3,"Richmond County, Georgia",13.9,5.3,25.8,"Richmond County, Georgia",18483,200549,0.09216201526808909,FALSE,"Richmond County, Georgia",7146,86331,0.08277443791917156,FALSE
13247,Georgia,GA,Rockdale,0.355911167445668,13478,37869,"Rockdale County, Georgia",26367,"Rockdale County, Georgia",26.5,"Rockdale County, Georgia",47.1,55.3,10.2,89011,5.9,7.1,7.5,7.5,6.6,11.1,12.8,14.5,6.9,6.6,8.6,3.6,1.2,20.5,14.1,13.5,4.8,"Rockdale County, Georgia",9.2,8.4,22.8,"Rockdale County, Georgia",12725,85215,0.1493281699231356,FALSE,"Rockdale County, Georgia",4902,33272,0.1473310892041356,FALSE
13249,Georgia,GA,Schley,0.7710843373493976,1472,1909,"Schley County, Georgia",20585,"Schley County, Georgia",12.9,"Schley County, Georgia",48.9,30.8,5.1,5211,5.2,6.2,7.8,7.1,8.4,11.9,12.4,14.1,5.6,4.7,9.9,4.7,2,19.2,15.5,10.3,6.7,"Schley County, Georgia",12,4,26.1,"Schley County, Georgia",5010,5010,1,FALSE,"Schley County, Georgia",2208,2208,1,FALSE
13251,Georgia,GA,Screven,0.5783027121609798,3305,5715,"Screven County, Georgia",21557,"Screven County, Georgia",14.2,"Screven County, Georgia",48.6,42.7,2,13990,6.3,6.2,5.3,7,6.4,11.3,11.7,12.8,7.8,7.6,10.9,4.9,1.9,17.8,13.4,15.399999999999999,6.800000000000001,"Screven County, Georgia",11.9,11,18.5,"Screven County, Georgia",11517,14593,0.7892140067155485,FALSE,"Screven County, Georgia",5349,6739,0.7937379433150319,FALSE
13253,Georgia,GA,Seminole,0.6535674470457079,2345,3588,"Seminole County, Georgia",26358,"Seminole County, Georgia",14.4,"Seminole County, Georgia",47.7,34.1,3.1,8437,5.5,6.8,5.5,7.5,4.5,9.9,12,11.5,6.7,8,12.9,5.7,3.5,17.8,12,14.7,9.2,"Seminole County, Georgia",11.8,4.4,24.5,"Seminole County, Georgia",5984,8729,0.6855309886584947,FALSE,"Seminole County, Georgia",3575,4797,0.7452574525745257,FALSE
13255,Georgia,GA,Spalding,0.6086990351696234,15646,25704,"Spalding County, Georgia",22166,"Spalding County, Georgia",16.4,"Spalding County, Georgia",48.5,34.8,4.4,64719,6.1,6.9,6.8,6.4,5.9,13,12.2,13,6.6,6.1,10.5,5,1.5,19.8,12.3,12.7,6.5,"Spalding County, Georgia",15,9,20.4,"Spalding County, Georgia",26667,64073,0.41619715012563796,FALSE,"Spalding County, Georgia",10924,26777,0.4079620569892072,FALSE
13257,Georgia,GA,Stephens,0.7830871115639327,7686,9815,"Stephens County, Georgia",21839,"Stephens County, Georgia",22.1,"Stephens County, Georgia",45.8,13.1,3.3,25676,5.8,6.4,6.1,7.4,7.1,11,10.1,13.6,7.6,6,12.1,4.8,2.2,18.299999999999997,14.5,13.6,7,"Stephens County, Georgia",12.6,5.1,27.3,"Stephens County, Georgia",15329,26175,0.5856351480420249,FALSE,"Stephens County, Georgia",7595,12662,0.5998262517769705,FALSE
13259,Georgia,GA,Stewart,0.391156462585034,805,2058,"Stewart County, Georgia",16359,"Stewart County, Georgia",11.2,"Stewart County, Georgia",64.4,54.6,17.2,6042,3.5,3.3,3.3,6,8.5,23.2,14.1,11.9,5.9,5.2,8.2,4.5,2.4,10.1,14.5,11.100000000000001,6.9,"Stewart County, Georgia",9.3,6.4,26.4,"Stewart County, Georgia",6058,6058,1,FALSE,"Stewart County, Georgia",2383,2383,1,FALSE
13261,Georgia,GA,Sumter,0.4807727355567705,5276,10974,"Sumter County, Georgia",20191,"Sumter County, Georgia",18.6,"Sumter County, Georgia",47.3,53.5,5.4,30352,6.2,7.7,5.6,7.8,10,12.1,10.8,11.8,6,6.2,9.5,4.2,2.3,19.5,17.8,12.2,6.5,"Sumter County, Georgia",11.2,5.7,26.2,"Sumter County, Georgia",13713,32819,0.4178372284347482,FALSE,"Sumter County, Georgia",6254,13909,0.44963692573154074,FALSE
13263,Georgia,GA,Talbot,0.36845348120764015,1196,3246,"Talbot County, Georgia",20785,"Talbot County, Georgia",12,"Talbot County, Georgia",47.5,57.8,0.8,6378,4,4.2,5.9,6.3,5,9.1,10.4,13.8,9.2,9.5,13.9,7,1.7,14.1,11.3,18.7,8.7,"Talbot County, Georgia",10.1,8.4,21,"Talbot County, Georgia",6445,6865,0.9388201019664967,FALSE,"Talbot County, Georgia",3205,3399,0.9429243895263313,FALSE
13265,Georgia,GA,Taliaferro,0.3890746934225195,349,897,"Taliaferro County, Georgia",19897,"Taliaferro County, Georgia",7,"Taliaferro County, Georgia",50.9,65.4,1.6,1665,3.5,3.2,4.6,5.6,5.5,12.4,13.4,13.4,7.7,6,13.9,6.8,3.9,11.3,11.1,13.7,10.7,"Taliaferro County, Georgia",5,4.1,9,"Taliaferro County, Georgia",1717,1717,1,FALSE,"Taliaferro County, Georgia",1015,1015,1,FALSE
13267,Georgia,GA,Tattnall,0.7382297551789078,5096,6903,"Tattnall County, Georgia",17553,"Tattnall County, Georgia",13.2,"Tattnall County, Georgia",58.7,29.7,11,25353,5.4,5.7,6,5,7.4,16.1,15,13.8,6.2,5.7,8.2,4.1,1.2,17.1,12.4,11.9,5.3,"Tattnall County, Georgia",10.2,6,19.3,"Tattnall County, Georgia",17414,25520,0.6823667711598747,FALSE,"Tattnall County, Georgia",7218,9966,0.724262492474413,FALSE
13269,Georgia,GA,Taylor,0.6056338028169014,2064,3408,"Taylor County, Georgia",19068,"Taylor County, Georgia",11.2,"Taylor County, Georgia",48.2,38.9,2.5,8193,4.9,3.9,8,7.3,6.7,9.1,11.3,14.7,8.4,7,10.9,5.4,2.3,16.8,14,15.4,7.7,"Taylor County, Georgia",9.6,4.6,23.9,"Taylor County, Georgia",8906,8906,1,FALSE,"Taylor County, Georgia",4563,4563,1,FALSE
13271,Georgia,GA,Telfair,0.6454162276080084,2450,3796,"Telfair County, Georgia",15200,"Telfair County, Georgia",8.4,"Telfair County, Georgia",58,41.9,11.7,16115,3.9,5.3,4.7,5.4,5.3,15.2,16.5,13.6,6,7.3,9.4,5.6,1.9,13.899999999999999,10.7,13.3,7.5,"Telfair County, Georgia",8.9,7.3,21.7,"Telfair County, Georgia",7753,16500,0.4698787878787879,FALSE,"Telfair County, Georgia",4392,7297,0.6018911881595176,FALSE
13273,Georgia,GA,Terrell,0.44736213893530674,1874,4189,"Terrell County, Georgia",19330,"Terrell County, Georgia",12.3,"Terrell County, Georgia",47.7,60.2,2.7,8859,6.2,7.7,5.3,6.7,5.4,12.2,11.1,12.7,7.7,6.6,10.7,5.1,2.6,19.2,12.100000000000001,14.3,7.699999999999999,"Terrell County, Georgia",14.4,4.2,15.4,"Terrell County, Georgia",4849,9315,0.5205582393988191,TRUE,"Terrell County, Georgia",2209,4080,0.5414215686274509,TRUE
13275,Georgia,GA,Thomas,0.5971705137751303,11228,18802,"Thomas County, Georgia",25542,"Thomas County, Georgia",23.1,"Thomas County, Georgia",47.4,37.8,3.7,44730,6.4,6.4,7.1,6.3,5.8,12.2,11.7,13.5,7,6.5,10.1,5.1,2,19.9,12.1,13.5,7.1,"Thomas County, Georgia",10.1,3.9,26.6,"Thomas County, Georgia",20581,44720,0.4602191413237925,FALSE,"Thomas County, Georgia",9133,20177,0.45264409971750014,FALSE
